Date,PRECP,TMEAN,TMAX,DISCH,SEDM
6/18/1994,0.17,0.183,0.002,54.9346,520
6/19/1994,0.08,0.137,0.128,70.792,860
6/20/1994,-0.266,0.495,0.314,5.6634,420
6/21/1994,-0.01,0.401,0.39,122.8952,-1080
6/25/1994,0.3,0.64,0.638,56.6336,-1460
6/29/1994,-0.046,-0.079,0.016,98.5426,-880
7/1/1994,0.22,0.009,-0.166,-11.3268,-2300
7/2/1994,0.58,0.065,-0.284,-28.317,-4800
7/4/1994,0.392,0.445,-0.168,-67.9606,-3780
7/5/1994,0.412,0.361,-0.238,-147.2476,-2360
7/12/1994,0.126,0.801,0.338,-158.5742,-2100
7/13/1994,0.128,1.1,0.66,-56.6336,-900
7/14/1994,-0.484,0.803,0.66,-39.6434,-1400
7/15/1994,-0.326,0.4,0.226,-39.6434,-3080
7/18/1994,-0.266,0.426,-0.07,-39.6434,-6820
7/19/1994,0.394,0.755,0.344,-45.3068,-6240
7/23/1994,0.218,0.332,0.278,-73.6236,-6400
7/24/1994,0.37,0.47,0.514,-96.277,-4560
7/25/1994,0.222,0.659,0.698,-73.6236,-2820
7/26/1994,0.264,-0.294,-0.408,-11.3266,100
7/27/1994,0.098,-0.789,-0.624,-28.3168,880
7/28/1994,-0.016,-0.833,-0.824,-39.6434,-120
7/29/1994,-0.01,-0.558,-0.576,-28.317,-1260
7/30/1994,0.12,-0.309,0.132,-85.5168,-1700
7/31/1994,0.086,0.629,1.204,-101.3744,-1820
8/1/1994,0.244,0.961,1.1,-131.39,-3960
8/3/1994,0.078,1.128,1.644,-120.6298,-3240
8/4/1994,0.436,0.275,0.038,-91.7464,-2116
8/6/1994,0.242,0.11,0.122,-74.1902,-1468
8/7/1994,0.246,0.515,0.718,-108.1702,-1666
8/8/1994,0.198,1.063,0.978,-47.5724,-530
8/9/1994,0.412,0.736,0.21,-29.4494,-276
8/10/1994,-0.034,1.411,1.988,-27.1842,-128
8/11/1994,0.158,1.604,1.29,-81.5524,-444
8/12/1994,0.184,1.072,1.05,-1.1326,-54
8/16/1994,0.05,0.866,1.156,20.3882,-710
8/17/1994,0.104,1.479,1.838,20.388,-624
8/18/1994,0.186,1.474,1.354,37.3782,-76
8/19/1994,0.312,1.446,1.992,106.4712,572
8/20/1994,0.574,0.925,0.482,20.388,1000
8/21/1994,0.224,-0.049,-0.264,13.0258,1800
8/22/1994,-1.33E-16,-0.175,-0.35,16.9902,1800
8/23/1994,0.002,-0.192,-0.108,24.9188,1240
8/24/1994,-0.268,0.101,0.024,-27.184,620
8/25/1994,-0.522,0.761,1.236,-28.8832,200
8/26/1994,-0.164,1.089,1.298,-37.3782,-300
8/27/1994,0.08,0.937,1.254,-78.7208,-1600
8/29/1994,0.232,-0.618,-0.874,-144.4158,-1300
9/1/1994,-0.01,-1.441,-1.582,-86.6494,-180
9/2/1994,-0.07,-1.708,-1.49,-75.3226,-1320
9/3/1994,0.276,-1.375,-1.108,-96.8436,-1520
9/4/1994,0.508,-1.384,-1.268,-70.792,200
9/7/1994,0.346,-0.336,0.502,-38.5106,446
9/8/1994,0.576,0.359,1.14,-48.705,138
9/9/1994,0.594,0.687,1.118,-30.582,1698
9/10/1994,0.246,0.626,1.152,-28.3166,2218
9/11/1994,-0.004,0.494,0.928,-28.3168,1318
9/12/1994,-0.002,0.816,0.85,-19.8218,1212
9/13/1994,-1.33E-16,0.876,0.876,-49.2712,280
9/14/1994,-1.33E-16,0.879,0.74,-50.9704,-380
9/15/1994,0.004,0.567,0.448,-66.8278,-380
9/16/1994,0.032,0.177,-0.212,-38.5108,180
9/17/1994,-1.28E-16,-0.669,-0.842,-28.8832,600
9/18/1994,-1.29E-16,-0.979,-1.062,10.194,780
9/19/1994,-1.29E-16,-0.903,-0.928,31.1486,820
9/20/1994,-0.004,-0.839,-0.822,50.404,280
9/21/1994,0.392,-0.648,-0.166,-20.3882,260
9/25/1994,0.738,0.217,0.238,12.4594,-560
9/28/1994,0.732,0.456,0.384,12.4596,940
9/29/1994,0.732,0.659,0.998,21.5208,280
9/30/1994,0.744,1.44,2.026,23.7862,460
10/1/1994,0.306,1.831,1.688,88.3486,540
10/2/1994,-0.006,1.297,1.53,54.3684,1020
10/3/1994,-8.88E-17,0.755,0.61,57.2,1100
10/4/1994,0.01,-0.371,-0.826,45.307,1100
10/5/1994,-0.008,-1.245,-1.842,-45.307,-1220
10/6/1994,0.004,-0.896,-0.822,-103.6396,-3100
10/10/1994,0.084,-0.667,-0.548,-137.0536,-4080
10/11/1994,0.004,-0.317,0.252,-180.6616,-5420
10/12/1994,0.08,0.7,1.286,-179.5288,-4760
10/15/1994,0.076,1.342,1.574,-118.3642,-1980
10/16/1994,0.076,1.258,1.846,-71.9246,-160
10/17/1994,0.248,1.645,1.706,-61.1642,400
10/20/1994,-0.106,1.072,1.15,-67.3938,340
10/21/1994,-0.092,0.962,0.878,-60.0316,320
10/22/1994,0.014,0.432,0.528,-24.9188,360
10/23/1994,0.038,-0.993,-1.236,-31.1486,400
10/24/1994,-0.088,-1.841,-1.856,0.5664,1160
10/25/1994,-8.88E-17,-2.005,-2.198,54.3682,1880
10/26/1994,-0.1,-2.345,-2.236,50.404,1120
10/27/1994,-0.194,-1.682,-1.33,35.1128,880
10/28/1994,-0.22,-0.396,-0.142,55.501,920
10/29/1994,-0.332,0.791,1.1,26.6178,720
10/30/1994,0.16,1.468,1.274,47.5724,1360
11/2/1994,0.166,2.168,1.834,64.5624,2640
11/7/1994,0.224,1.593,1.446,88.3486,2880
11/8/1994,0.462,1.676,1.446,86.0832,2360
11/11/1994,0.378,1.083,1.338,134.2218,4100
11/12/1994,0.488,1.814,2.056,120.6298,3760
11/14/1994,0.828,0.469,0.55,150.0792,2840
11/16/1994,0.642,0.142,0.054,84.9504,1180
11/17/1994,0.41,0.036,-0.316,56.6338,1320
11/22/1994,0.378,-0.968,-2.24,79.2872,40
11/23/1994,0.116,-1.362,-1.574,79.287,-2620
11/24/1994,-0.228,-0.168,0.084,28.3168,-3280
11/25/1994,-0.094,0.909,0.2,79.2872,-2640
11/26/1994,0.35,0.141,-0.528,56.6336,-3260
11/29/1994,0.452,1.055,1.286,-39.6436,-4180
11/30/1994,0.458,0.577,0.342,-56.6336,-1180
12/1/1994,0.456,0.792,0.324,-62.297,640
12/2/1994,0.69,0.294,0.462,-79.2872,3700
12/3/1994,0.052,1.13,1.198,-45.307,5420
12/4/1994,0.016,2.029,1.404,-5.6634,4900
12/5/1994,0.224,0.948,0.272,11.3266,3860
12/8/1994,0.392,-0.272,-0.954,-50.9704,4180
12/9/1994,-0.004,-0.708,-1.494,-22.6536,1640
12/10/1994,-0.262,-1.454,-1.588,-5.6634,-200
12/11/1994,-0.23,-2.992,-2.928,16.99,-200
12/12/1994,-0.438,-0.905,-0.974,-56.6336,-1240
12/13/1994,-0.594,-0.534,-0.578,-28.3168,-580
12/14/1994,-0.444,-0.274,0.184,-5.6632,380
12/18/1994,-0.002,-0.875,-1.154,22.0872,880
12/19/1994,0.456,0.39,0.702,44.1744,3000
12/21/1994,0.256,0.259,0.844,201.616,5080
12/23/1994,0.212,-0.37,0.126,201.0496,3040
12/24/1994,0.216,-0.506,-0.158,190.2892,860
12/25/1994,0.222,0.412,1.366,145.5486,780
12/26/1994,-0.232,0.361,1.024,134.7882,-680
12/27/1994,-0.032,-0.204,0.748,28.3168,-2120
12/28/1994,0,0.235,0.604,62.8634,-2240
12/29/1994,0.01,-0.192,-0.176,-7.3624,-1400
12/30/1994,0.018,-0.319,-0.3,-49.2712,-1440
12/31/1994,0.27,-0.563,-0.95,-109.303,-2300
1/1/1995,0.148,-1.833,-2.74,-157.4416,-2778
1/2/1995,-1.33E-16,-1.277,-1.376,-135.3544,-2120
1/3/1995,-0.01,-1.957,-2.012,-182.9266,-1786
1/4/1995,-0.018,-2.375,-2.616,-121.7624,-1708
1/5/1995,-0.064,-1.795,-1.144,-178.9624,-1216
1/8/1995,0.124,-0.556,0.346,-47.006,-216
1/9/1995,0.164,-0.825,-0.25,-50.9704,-548
1/22/1995,0.168,0.408,1.172,107.6038,-1542
1/23/1995,0.212,0.835,1.508,112.7008,-1000
1/24/1995,-0.044,0.667,1.126,190.289,-772
1/25/1995,-0.07,0.898,1.006,112.1346,1186
1/26/1995,0.044,0.806,1.162,116.6654,860
1/29/1995,-0.296,-0.263,0.402,92.313,160
1/30/1995,-0.34,0.265,1.054,28.317,-1040
2/1/1995,0.014,0.159,-0.38,22.6536,-1580
2/5/1995,-0.032,-0.912,-0.96,0,-3040
2/8/1995,-0.158,-1.067,-0.938,7.3622,-3600
2/10/1995,0.174,-0.117,-1.054,-91.1806,-2480
2/12/1995,0.168,-0.785,-1.53,-127.9924,-1960
2/13/1995,-0.12,0.047,-0.124,-125.1608,-1740
2/14/1995,0.102,1.039,0.356,-82.119,-2940
2/15/1995,0.01,2.026,1.074,-171.0338,-2120
2/16/1995,-0.004,1.578,1.302,-160.8396,-1260
2/17/1995,-1.27E-16,2.372,2.44,-72.4912,-1080
2/18/1995,-0.01,1.878,2.44,-53.2356,-1220
2/19/1995,-0.232,1.652,2.112,-97.41,-1600
2/20/1995,-0.02,1.331,2.136,-50.404,-1200
2/21/1995,-0.002,0.554,0.89,36.2456,500
2/23/1995,-1.43E-16,-0.643,-1.394,5.0972,1480
2/24/1995,-0.006,-2.303,-3.58,8.4952,1280
2/28/1995,-0.408,-3.474,-4.064,70.226,1880
3/1/1995,-0.388,-4.748,-6.036,132.523,2560
3/2/1995,-0.42,-3.489,-4.614,82.119,1580
3/3/1995,-0.472,-2.479,-2.39,68.5268,-300
3/4/1995,-0.056,-0.855,-0.384,-6.2296,580
3/5/1995,0.578,0.458,0.464,-53.2356,1420
3/9/1995,0.558,2.044,2.556,-99.6752,680
3/11/1995,0.59,2.714,3.764,-36.8118,1820
3/12/1995,0.642,3.271,3.276,-35.1128,2520
3/13/1995,0.226,3.004,2.824,14.7248,2580
3/14/1995,0,2.751,2.744,81.5524,3120
3/17/1995,0,2.439,1.772,179.5286,4220
3/18/1995,0.028,1.538,0.88,174.4316,4520
3/19/1995,0.246,0.432,0.042,137.6198,5240
3/20/1995,0.584,-0.711,-0.894,193.687,5500
3/23/1995,0.46,-0.679,-0.556,215.208,5200
3/24/1995,0.46,-1.469,-0.762,181.2278,2020
3/25/1995,0.46,-0.886,-0.158,158.5742,500
3/29/1995,0.242,-0.656,-1.07E-15,147.2474,-460
3/30/1995,-0.096,-0.321,0.502,79.287,420
3/31/1995,0.034,-0.829,-0.314,79.287,440
4/1/1995,0.372,-0.24,0.294,62.297,1860
4/3/1995,0.78,-0.281,-1.078,62.297,2600
4/7/1995,0.99,0.586,-0.234,135.9208,2900
4/8/1995,1.346,1.423,-0.034,118.9308,2180
4/9/1995,0.892,0.714,-0.582,1.82E-13,2100
4/19/1995,0.422,-0.691,-2.384,-22.6534,1980
4/25/1995,-0.194,-0.864,-1.464,-84.9504,940
4/28/1995,-0.68,-1.662,-1.406,-84.9504,3260
5/4/1995,-1.494,-1.923,-1.25,-16.99,2760
5/24/1995,-0.896,-1.788,-1.886,-39.6434,2200
5/29/1995,-0.85,-1.059,-0.884,-62.297,3600
5/30/1995,-0.678,-0.456,-0.41,-62.297,3200
6/5/1995,-0.206,-0.463,-0.836,-135.9208,-640
6/6/1995,0.414,-0.517,-1.392,-232.198,-180
6/12/1995,0.14,0.918,1.172,-249.188,-1580
6/15/1995,0.23,1.672,1.67,-328.4752,-4300
6/16/1995,0.426,0.919,0.864,-351.1286,-6140
6/17/1995,0.066,1.148,1.17,-317.1484,-4480
6/18/1995,-0.084,1.028,1.542,-283.1682,-4040
6/19/1995,0.05,0.8,0.706,-237.8614,-2040
6/20/1995,0.428,0.657,0.72,-198.2178,1060
6/21/1995,-0.004,0.72,0.658,-141.5842,3580
6/23/1995,0.4,0.437,0.13,-186.891,1260
6/24/1995,0.414,0.425,0.14,-192.5544,40
6/27/1995,0.476,0.061,-0.234,-147.2474,1520
6/30/1995,-0.116,-0.529,-0.832,-135.9206,280
7/1/1995,0.128,-1.182,-1.142,-158.5742,-560
7/2/1995,-0.096,-1.183,-0.968,-90.6138,1580
7/4/1995,0.25,-0.096,0.13,16.9902,1580
7/8/1995,0.496,-0.105,-0.28,79.2872,-2500
7/9/1995,0.388,0.886,1.076,124.594,-3240
7/13/1995,0.388,1.645,1.764,79.2872,-5620
7/14/1995,0.378,1.68,1.696,33.9802,-6640
7/15/1995,0.1,0.683,0.738,-22.6536,-6620
7/18/1995,-0.498,0.515,1.126,-107.6042,-6120
7/19/1995,-0.078,0.175,0.298,-147.2476,-5660
7/25/1995,0.374,0.097,0.322,-96.2772,-3140
7/27/1995,0.076,-0.066,0.388,-41.909,-1680
7/28/1995,-0.064,0.02,-0.086,-78.1544,-1640
7/29/1995,0.17,0.344,0.416,-113.8334,-920
7/30/1995,0.202,0.139,0.386,-88.3484,-1040
8/11/1995,-0.606,0.105,0.628,22.0872,660
8/12/1995,-0.03,0.301,0.514,24.3526,240
8/13/1995,-0.212,0.042,0.604,-56.0672,-2000
8/14/1995,0.128,0.185,0.444,-34.5466,-1940
8/16/1995,-0.342,0.203,0.474,-20.388,-2060
8/20/1995,-0.106,-0.657,-1,-176.697,-4240
8/21/1995,-0.438,-0.744,-0.88,-130.2574,-4020
8/22/1995,-0.21,-0.724,-0.394,19.8218,-2560
8/23/1995,-0.502,-1.015,-0.876,67.9606,-1840
8/24/1995,-0.168,-0.996,-0.856,56.6336,-720
8/25/1995,-0.048,-0.139,0.508,125.1604,620
8/26/1995,-1.11E-16,0.125,0.448,78.7208,1220
8/27/1995,-1.11E-16,0.326,0.062,11.3268,1280
8/28/1995,0.01,0.72,0.66,0,2080
8/29/1995,-1.11E-16,0.491,0.648,-5.6632,380
8/30/1995,0.004,0.565,0.612,-69.6594,-1560
8/31/1995,0.394,0.217,-0.07,-125.1604,-3500
9/1/1995,0.01,-0.817,-0.582,-125.1604,-3320
